Order_Id,Order_Customer_Id,Order_Status,Type,Order_Item_Cardprod_Id,order_date_(DateOrders),Order_Date_Key
34760,3878,PENDING_PAYMENT,PAYMENT,403,2016-05-22 09:37:00,20160522
37404,11101,PENDING_PAYMENT,PAYMENT,403,2016-06-29 23:56:00,20160629
37338,7632,PENDING_PAYMENT,PAYMENT,403,2016-06-29 00:48:00,20160629
40229,10286,PENDING_PAYMENT,PAYMENT,403,2016-08-10 05:39:00,20160810
34054,6979,PENDING_PAYMENT,PAYMENT,403,2016-05-12 02:16:00,20160512
35233,8823,PENDING_PAYMENT,PAYMENT,403,2016-05-29 07:20:00,20160529
39576,8815,PENDING_PAYMENT,PAYMENT,403,2016-07-31 16:53:00,20160731
32532,6244,PENDING_PAYMENT,PAYMENT,403,2016-04-19 21:03:00,20160419
38011,5129,PENDING_PAYMENT,PAYMENT,403,2016-07-08 20:35:00,20160708
37894,1943,PENDING_PAYMENT,PAYMENT,403,2016-07-07 03:36:00,20160707
34705,8561,PENDING_PAYMENT,PAYMENT,403,2016-05-21 14:21:00,20160521
33959,6427,PENDING_PAYMENT,PAYMENT,502,2016-05-10 17:00:00,20160510
34840,3092,PENDING_PAYMENT,PAYMENT,502,2016-05-23 13:39:00,20160523
34257,2842,PENDING_PAYMENT,PAYMENT,627,2016-05-15 01:24:00,20160515
38459,8412,PENDING_PAYMENT,PAYMENT,502,2016-07-15 09:33:00,20160715
38707,3615,PENDING_PAYMENT,PAYMENT,502,2016-07-19 00:26:00,20160719
42462,2079,PENDING_PAYMENT,PAYMENT,957,2016-09-11 19:58:00,20160911
41219,2800,PENDING_PAYMENT,PAYMENT,957,2016-08-24 16:30:00,20160824
37101,11679,PENDING_PAYMENT,PAYMENT,957,2016-06-25 13:46:00,20160625
39192,8661,PENDING_PAYMENT,PAYMENT,957,2016-07-26 02:21:00,20160726
51205,11652,PENDING_PAYMENT,PAYMENT,37,2017-01-17 11:02:00,20170117
42301,3655,PENDING_PAYMENT,PAYMENT,822,2016-09-09 11:34:00,20160909
43053,1129,PAYMENT_REVIEW,PAYMENT,365,2016-09-20 11:02:00,20160920
19051,11570,PENDING_PAYMENT,PAYMENT,191,2015-10-06 02:03:00,20151006
10843,7934,PENDING_PAYMENT,PAYMENT,191,2015-06-08 06:26:00,20150608
17733,5424,PENDING_PAYMENT,PAYMENT,365,2015-09-16 20:18:00,20150916
17145,6826,PENDING_PAYMENT,PAYMENT,365,2015-09-08 06:18:00,20150908
16329,3383,PENDING_PAYMENT,PAYMENT,365,2015-08-27 08:25:00,20150827
67921,2215,PENDING_PAYMENT,PAYMENT,502,2017-09-18 11:24:00,20170918
16687,2178,PENDING_PAYMENT,PAYMENT,627,2015-09-01 13:50:00,20150901
11133,215,PENDING_PAYMENT,PAYMENT,502,2015-06-12 12:02:00,20150612
60208,1888,PAYMENT_REVIEW,PAYMENT,502,2017-05-28 21:11:00,20170528
4241,8920,PENDING_PAYMENT,PAYMENT,191,2015-03-03 21:27:00,20150303
8177,10964,PENDING_PAYMENT,PAYMENT,191,2015-04-30 08:25:00,20150430
53648,5708,PENDING_PAYMENT,PAYMENT,191,2017-02-22 02:56:00,20170222
6250,8180,PENDING_PAYMENT,PAYMENT,365,2015-04-02 05:18:00,20150402
1204,731,PENDING_PAYMENT,PAYMENT,365,2015-01-18 13:27:00,20150118
56431,11006,PENDING_PAYMENT,PAYMENT,365,2017-04-03 17:56:00,20170403
57123,2849,PENDING_PAYMENT,PAYMENT,365,2017-04-13 20:22:00,20170413
57121,3264,PENDING_PAYMENT,PAYMENT,365,2017-04-13 19:40:00,20170413
56837,9363,PENDING_PAYMENT,PAYMENT,502,2017-04-09 16:10:00,20170409
57724,5575,PENDING_PAYMENT,PAYMENT,502,2017-04-22 14:56:00,20170422
3538,8069,PENDING_PAYMENT,PAYMENT,627,2015-02-21 15:10:00,20150221
8487,5217,PENDING_PAYMENT,PAYMENT,564,2015-05-04 21:01:00,20150504
3583,6565,PENDING_PAYMENT,PAYMENT,885,2015-02-22 06:56:00,20150222
28130,2231,PENDING_PAYMENT,PAYMENT,235,2016-02-15 14:50:00,20160215
27598,2268,PENDING_PAYMENT,PAYMENT,365,2016-02-07 20:27:00,20160207
25906,10950,PENDING_PAYMENT,PAYMENT,365,2016-01-14 03:40:00,20160114
29888,12084,PENDING_PAYMENT,PAYMENT,365,2016-03-12 06:44:00,20160312
26097,378,PENDING_PAYMENT,PAYMENT,365,2016-01-16 22:35:00,20160116
23424,2280,PENDING_PAYMENT,PAYMENT,502,2015-12-08 22:07:00,20151208
27660,11877,PENDING_PAYMENT,PAYMENT,502,2016-02-08 18:10:00,20160208
27006,7872,PENDING_PAYMENT,PAYMENT,502,2016-01-30 05:03:00,20160130
26605,9743,PENDING_PAYMENT,PAYMENT,627,2016-01-24 08:33:00,20160124
35138,8463,PENDING_PAYMENT,PAYMENT,116,2016-05-27 22:03:00,20160527
39117,5442,PENDING_PAYMENT,PAYMENT,365,2016-07-25 00:04:00,20160725
36649,8001,PENDING_PAYMENT,PAYMENT,365,2016-06-18 23:25:00,20160618
35731,2755,PENDING_PAYMENT,PAYMENT,564,2016-06-05 13:48:00,20160605
48020,686,PENDING_PAYMENT,PAYMENT,365,2016-12-01 23:11:00,20161201
66213,2954,PENDING_PAYMENT,PAYMENT,191,2017-08-24 13:00:00,20170824
13210,5065,PENDING_PAYMENT,PAYMENT,191,2015-07-12 19:42:00,20150712
67402,9048,PENDING_PAYMENT,PAYMENT,191,2017-09-10 21:34:00,20170910
16727,1765,PENDING_PAYMENT,PAYMENT,191,2015-09-02 03:51:00,20150902
14456,11475,PENDING_PAYMENT,PAYMENT,273,2015-07-31 00:13:00,20150731
13601,6612,PENDING_PAYMENT,PAYMENT,365,2015-07-18 12:41:00,20150718
61977,6976,PENDING_PAYMENT,PAYMENT,365,2017-06-23 16:57:00,20170623
66465,4933,PENDING_PAYMENT,PAYMENT,365,2017-08-28 05:17:00,20170828
18815,11579,PENDING_PAYMENT,PAYMENT,365,2015-10-02 15:22:00,20151002
17331,5577,PENDING_PAYMENT,PAYMENT,502,2015-09-10 23:28:00,20150910
67459,11613,PENDING_PAYMENT,PAYMENT,627,2017-09-11 17:32:00,20170911
18625,6828,PENDING_PAYMENT,PAYMENT,502,2015-09-29 20:49:00,20150929
17856,9505,PENDING_PAYMENT,PAYMENT,642,2015-09-18 15:24:00,20150918
11013,4267,PENDING_PAYMENT,PAYMENT,502,2015-06-10 17:59:00,20150610
12076,8131,PENDING_PAYMENT,PAYMENT,502,2015-06-26 06:24:00,20150626
13756,9359,PENDING_PAYMENT,PAYMENT,821,2015-07-20 18:59:00,20150720
55028,7859,PAYMENT_REVIEW,PAYMENT,627,2017-03-14 06:24:00,20170314
1199,244,PENDING_PAYMENT,PAYMENT,191,2015-01-18 11:42:00,20150118
3851,549,PENDING_PAYMENT,PAYMENT,502,2015-02-26 04:49:00,20150226
55400,5427,PENDING_PAYMENT,PAYMENT,627,2017-03-19 16:44:00,20170319
48410,10019,PENDING_PAYMENT,PAYMENT,191,2016-12-07 15:49:00,20161207
22714,4982,PENDING_PAYMENT,PAYMENT,502,2015-11-28 13:22:00,20151128
42364,3218,PENDING_PAYMENT,PAYMENT,502,2016-09-10 09:38:00,20160910
21554,2744,PENDING_PAYMENT,PAYMENT,822,2015-11-11 14:58:00,20151111
37418,539,PENDING_PAYMENT,PAYMENT,502,2016-06-30 04:50:00,20160630
38951,191,PENDING_PAYMENT,PAYMENT,627,2016-07-22 13:55:00,20160722
45691,6824,PENDING_PAYMENT,PAYMENT,627,2016-10-28 23:14:00,20161028
10867,172,PENDING_PAYMENT,PAYMENT,191,2015-06-08 14:50:00,20150608
16643,8069,PENDING_PAYMENT,PAYMENT,191,2015-08-31 22:26:00,20150831
10673,11744,PENDING_PAYMENT,PAYMENT,191,2015-06-05 18:52:00,20150605
43961,6124,PENDING_PAYMENT,PAYMENT,249,2016-10-03 17:08:00,20161003
62104,11680,PENDING_PAYMENT,PAYMENT,191,2017-06-25 13:26:00,20170625
16855,11162,PENDING_PAYMENT,PAYMENT,365,2015-09-04 00:42:00,20150904
15880,6124,PENDING_PAYMENT,PAYMENT,365,2015-08-20 19:07:00,20150820
19092,8606,PENDING_PAYMENT,PAYMENT,365,2015-10-06 16:25:00,20151006
47431,2863,PENDING_PAYMENT,PAYMENT,502,2016-11-23 08:50:00,20161123
10545,10180,PENDING_PAYMENT,PAYMENT,917,2015-06-03 22:01:00,20150603
59846,5454,PENDING_PAYMENT,PAYMENT,191,2017-05-23 14:22:00,20170523
9850,3615,PENDING_PAYMENT,PAYMENT,191,2015-05-24 18:32:00,20150524
52329,5843,PENDING_PAYMENT,PAYMENT,191,2017-02-02 20:49:00,20170202
1936,6015,PENDING_PAYMENT,PAYMENT,365,2015-01-29 05:55:00,20150129
3203,11202,PENDING_PAYMENT,PAYMENT,365,2015-02-16 17:48:00,20150216
52137,11506,PENDING_PAYMENT,PAYMENT,365,2017-01-31 01:33:00,20170131
1229,7822,PENDING_PAYMENT,PAYMENT,627,2015-01-18 22:13:00,20150118
56897,7106,PENDING_PAYMENT,PAYMENT,572,2017-04-10 13:12:00,20170410
6002,6628,PENDING_PAYMENT,PAYMENT,502,2015-03-29 14:25:00,20150329
24086,3231,PAYMENT_REVIEW,PAYMENT,627,2015-12-18 14:02:00,20151218
25199,12004,PENDING_PAYMENT,PAYMENT,365,2016-01-03 19:58:00,20160103
28313,9718,PENDING_PAYMENT,PAYMENT,365,2016-02-18 06:57:00,20160218
29300,873,PENDING_PAYMENT,PAYMENT,365,2016-03-03 16:44:00,20160303
20607,6869,PENDING_PAYMENT,PAYMENT,642,2015-10-28 19:11:00,20151028
44696,12204,PENDING_PAYMENT,PAYMENT,502,2016-10-14 10:38:00,20161014
32432,7295,PENDING_PAYMENT,PAYMENT,365,2016-04-18 10:01:00,20160418
37688,1950,PENDING_PAYMENT,PAYMENT,365,2016-07-04 03:26:00,20160704
35767,7717,PENDING_PAYMENT,PAYMENT,502,2016-06-06 02:25:00,20160606
33797,11961,PENDING_PAYMENT,PAYMENT,502,2016-05-08 08:14:00,20160508
45600,8826,PENDING_PAYMENT,PAYMENT,365,2016-10-27 15:21:00,20161027
10393,8223,PENDING_PAYMENT,PAYMENT,365,2015-06-01 16:46:00,20150601
66886,6111,PENDING_PAYMENT,PAYMENT,365,2017-09-03 08:47:00,20170903
65122,5653,PENDING_PAYMENT,PAYMENT,627,2017-08-08 14:47:00,20170808
19354,4522,PENDING_PAYMENT,PAYMENT,627,2015-10-10 12:13:00,20151010
52568,2983,PAYMENT_REVIEW,PAYMENT,365,2017-02-06 08:33:00,20170206
54270,4272,PENDING_PAYMENT,PAYMENT,365,2017-03-03 04:50:00,20170303
53267,3926,PENDING_PAYMENT,PAYMENT,365,2017-02-16 13:27:00,20170216
61560,11858,PENDING_PAYMENT,PAYMENT,365,2017-06-17 14:51:00,20170617
57089,3604,PENDING_PAYMENT,PAYMENT,502,2017-04-13 08:28:00,20170413
1908,3470,PENDING_PAYMENT,PAYMENT,917,2015-01-28 20:06:00,20150128
29037,11613,PENDING_PAYMENT,PAYMENT,191,2016-02-28 20:36:00,20160228
46078,7593,PENDING_PAYMENT,PAYMENT,365,2016-11-03 14:49:00,20161103
23556,1712,PENDING_PAYMENT,PAYMENT,365,2015-12-10 20:21:00,20151210
23084,7823,PENDING_PAYMENT,PAYMENT,365,2015-12-03 23:00:00,20151203
47288,5634,PENDING_PAYMENT,PAYMENT,502,2016-11-21 06:44:00,20161121
26747,1838,PENDING_PAYMENT,PAYMENT,502,2016-01-26 10:18:00,20160126
39436,9273,PENDING_PAYMENT,PAYMENT,365,2016-07-29 15:50:00,20160729
37914,7139,PENDING_PAYMENT,PAYMENT,365,2016-07-07 10:36:00,20160707
49124,2087,PENDING,TRANSFER,403,2016-12-18 01:58:00,20161218
45299,311,PENDING,TRANSFER,403,2016-10-23 05:54:00,20161023
44368,748,PENDING,TRANSFER,403,2016-10-09 15:44:00,20161009
48763,7889,PENDING,TRANSFER,502,2016-12-12 19:30:00,20161212
44516,6087,PENDING,TRANSFER,502,2016-10-11 19:35:00,20161011
45447,4646,PROCESSING,TRANSFER,365,2016-10-25 09:45:00,20161025
71392,14945,CANCELED,TRANSFER,1354,2017-11-08 03:26:00,20171108
69774,13327,PENDING,TRANSFER,1349,2017-10-15 12:35:00,20171015
45630,2826,PENDING,TRANSFER,403,2016-10-28 01:52:00,20161028
69992,13545,PENDING,TRANSFER,1350,2017-10-18 16:57:00,20171018
17803,8781,PENDING,TRANSFER,403,2015-09-17 20:50:00,20150917
11886,2147,PENDING,TRANSFER,957,2015-06-23 11:50:00,20150623
13102,5426,PENDING,TRANSFER,957,2015-07-11 05:51:00,20150711
69003,12556,PENDING,TRANSFER,1346,2017-10-04 06:28:00,20171004
68921,12474,PENDING,TRANSFER,1346,2017-10-03 01:44:00,20171003
71502,15055,PENDING,TRANSFER,1354,2017-11-09 17:59:00,20171109
69881,13434,PROCESSING,TRANSFER,1349,2017-10-17 02:04:00,20171017
69665,13218,PROCESSING,TRANSFER,1349,2017-10-13 22:24:00,20171013
71018,14571,PROCESSING,TRANSFER,1352,2017-11-02 16:25:00,20171102
70841,14394,PROCESSING,TRANSFER,1351,2017-10-31 02:24:00,20171031
69819,13372,PROCESSING,TRANSFER,1349,2017-10-16 04:21:00,20171016
13078,11663,PROCESSING,TRANSFER,403,2015-07-10 21:27:00,20150710
64117,6112,PROCESSING,TRANSFER,403,2017-07-24 22:41:00,20170724
13325,2031,PROCESSING,TRANSFER,403,2015-07-14 11:59:00,20150714
19767,3215,PROCESSING,TRANSFER,403,2015-10-16 12:54:00,20151016
10928,10420,PROCESSING,TRANSFER,365,2015-06-09 12:12:00,20150609
70389,13942,PROCESSING,TRANSFER,1350,2017-10-24 12:03:00,20171024
70388,13941,PROCESSING,TRANSFER,1350,2017-10-24 11:42:00,20171024
15970,11613,PROCESSING,TRANSFER,403,2015-08-22 02:39:00,20150822
70491,14044,PROCESSING,TRANSFER,1350,2017-10-25 23:47:00,20171025
62252,5517,PROCESSING,TRANSFER,858,2017-06-27 17:17:00,20170627
19838,3215,PROCESSING,TRANSFER,957,2015-10-17 13:47:00,20151017
16563,2547,PROCESSING,TRANSFER,957,2015-08-30 18:24:00,20150830
68911,12464,PROCESSING,TRANSFER,1346,2017-10-02 22:14:00,20171002
69462,13015,SUSPECTED_FRAUD,TRANSFER,1349,2017-10-10 23:16:00,20171010
49152,9778,SUSPECTED_FRAUD,TRANSFER,957,2016-12-18 11:47:00,20161218
9440,5164,CANCELED,TRANSFER,403,2015-05-18 18:54:00,20150518
9178,9959,CANCELED,TRANSFER,403,2015-05-14 23:06:00,20150514
1211,10929,PENDING,TRANSFER,191,2015-01-18 15:55:00,20150118
55362,1825,PENDING,TRANSFER,365,2017-03-19 03:25:00,20170319
60296,8256,PENDING,TRANSFER,403,2017-05-30 04:01:00,20170530
8115,9030,PENDING,TRANSFER,365,2015-04-29 10:41:00,20150429
56183,11677,PENDING,TRANSFER,403,2017-03-31 03:03:00,20170331
895,7575,PENDING,TRANSFER,403,2015-01-14 01:12:00,20150114
7268,8820,PENDING,TRANSFER,403,2015-04-17 01:57:00,20150417
55960,7385,PENDING,TRANSFER,403,2017-03-27 20:55:00,20170327
52955,686,PENDING,TRANSFER,403,2017-02-12 00:08:00,20170212
4653,7224,PENDING,TRANSFER,957,2015-03-09 21:48:00,20150309
9703,10981,PENDING,TRANSFER,1004,2015-05-22 15:02:00,20150522
61520,4261,PENDING,TRANSFER,957,2017-06-17 00:50:00,20170617
53243,2076,PROCESSING,TRANSFER,191,2017-02-16 05:02:00,20170216
9799,9731,PROCESSING,TRANSFER,403,2015-05-24 00:40:00,20150524
10027,4520,PROCESSING,TRANSFER,403,2015-05-27 08:33:00,20150527
54178,11384,PROCESSING,TRANSFER,403,2017-03-01 20:36:00,20170301
6228,8212,PROCESSING,TRANSFER,403,2015-04-01 21:35:00,20150401
4943,1688,PROCESSING,TRANSFER,403,2015-03-14 03:24:00,20150314
10000,8983,PROCESSING,TRANSFER,403,2015-05-26 23:05:00,20150526
52156,8661,PROCESSING,TRANSFER,403,2017-01-31 08:13:00,20170131
51731,8895,PROCESSING,TRANSFER,403,2017-01-25 03:19:00,20170125
57102,5632,PROCESSING,TRANSFER,957,2017-04-13 13:01:00,20170413
2489,4982,PROCESSING,TRANSFER,957,2015-02-06 07:39:00,20150206
56912,6427,PROCESSING,TRANSFER,957,2017-04-10 18:27:00,20170410
7714,139,PROCESSING,TRANSFER,1004,2015-04-23 14:12:00,20150423
2528,2225,SUSPECTED_FRAUD,TRANSFER,403,2015-02-06 21:19:00,20150206
55454,3655,SUSPECTED_FRAUD,TRANSFER,403,2017-03-20 11:39:00,20170320
52811,9648,SUSPECTED_FRAUD,TRANSFER,403,2017-02-09 21:41:00,20170209
7409,8217,SUSPECTED_FRAUD,TRANSFER,403,2015-04-19 03:21:00,20150419
1074,3900,SUSPECTED_FRAUD,TRANSFER,502,2015-01-16 15:55:00,20150116
8604,2537,SUSPECTED_FRAUD,TRANSFER,627,2015-05-06 14:00:00,20150506
25643,10295,CANCELED,TRANSFER,893,2016-01-10 07:32:00,20160110
76336,19889,CANCELED,TRANSFER,1362,2018-01-19 07:33:00,20180119
75549,19102,PENDING,TRANSFER,1359,2018-01-07 19:49:00,20180107
72921,16474,PENDING,TRANSFER,1359,2017-11-30 11:07:00,20171130
75702,19255,PENDING,TRANSFER,1359,2018-01-10 01:25:00,20180110
74402,17955,PENDING,TRANSFER,1350,2017-12-22 01:59:00,20171222
72367,15920,PENDING,TRANSFER,1357,2017-11-22 09:01:00,20171122
76844,20397,PENDING,TRANSFER,1363,2018-01-26 17:31:00,20180126
22235,4088,PENDING,TRANSFER,365,2015-11-21 13:33:00,20151121
25507,6691,PENDING,TRANSFER,502,2016-01-08 07:53:00,20160108
47316,9791,PENDING,TRANSFER,627,2016-11-21 16:33:00,20161121
75127,18680,PENDING,TRANSFER,1355,2018-01-01 15:59:00,20180101
25977,9030,PENDING,TRANSFER,1004,2016-01-15 04:32:00,20160115
74002,17555,PENDING,TRANSFER,1346,2017-12-16 05:50:00,20171216
76597,20150,PENDING,TRANSFER,1362,2018-01-23 02:59:00,20180123
71671,15224,PENDING,TRANSFER,1354,2017-11-12 05:11:00,20171112
75616,19169,PROCESSING,TRANSFER,1359,2018-01-08 19:18:00,20180108
75703,19256,PROCESSING,TRANSFER,1359,2018-01-10 01:46:00,20180110
73023,16576,PROCESSING,TRANSFER,1359,2017-12-01 22:51:00,20171201
72216,15769,PROCESSING,TRANSFER,1356,2017-11-20 04:07:00,20171120
29391,9435,PROCESSING,TRANSFER,365,2016-03-05 00:37:00,20160305
74167,17720,PROCESSING,TRANSFER,1347,2017-12-18 15:39:00,20171218
45354,5521,PROCESSING,TRANSFER,403,2016-10-24 01:10:00,20161024
77195,20748,PROCESSING,TRANSFER,1363,2018-01-31 20:29:00,20180131
73712,17265,PROCESSING,TRANSFER,1363,2017-12-12 00:14:00,20171212
41869,876,PROCESSING,TRANSFER,403,2016-09-03 04:13:00,20160903
27508,1683,PROCESSING,TRANSFER,502,2016-02-06 12:55:00,20160206
21464,11072,PROCESSING,TRANSFER,1004,2015-11-10 07:26:00,20151110
76599,20152,PROCESSING,TRANSFER,1362,2018-01-23 03:41:00,20180123
76335,19888,PROCESSING,TRANSFER,1362,2018-01-19 07:12:00,20180119
25311,6953,SUSPECTED_FRAUD,TRANSFER,403,2016-01-05 11:13:00,20160105
73626,17179,SUSPECTED_FRAUD,TRANSFER,1362,2017-12-10 18:07:00,20171210
33755,8461,CANCELED,TRANSFER,365,2016-05-07 17:31:00,20160507
41634,3082,CANCELED,TRANSFER,957,2016-08-30 17:53:00,20160830
40133,3604,PENDING,TRANSFER,403,2016-08-08 20:01:00,20160808
39901,7593,PENDING,TRANSFER,403,2016-08-05 10:44:00,20160805
34428,6112,PENDING,TRANSFER,403,2016-05-17 13:18:00,20160517
40624,1881,PENDING,TRANSFER,403,2016-08-16 00:02:00,20160816
37117,10169,PENDING,TRANSFER,627,2016-06-25 19:23:00,20160625
40858,2802,PENDING,TRANSFER,957,2016-08-19 10:01:00,20160819
37526,7593,PROCESSING,TRANSFER,403,2016-07-01 18:40:00,20160701
41400,1430,SUSPECTED_FRAUD,TRANSFER,403,2016-08-27 07:54:00,20160827
37637,2983,SUSPECTED_FRAUD,TRANSFER,627,2016-07-03 09:34:00,20160703
47242,2427,PENDING,TRANSFER,502,2016-11-20 14:37:00,20161120
17898,8045,PENDING,TRANSFER,191,2015-09-19 06:06:00,20150919
3108,6315,PENDING,TRANSFER,365,2015-02-15 08:31:00,20150215
26471,519,PENDING,TRANSFER,502,2016-01-22 09:37:00,20160122
45143,3347,PENDING,TRANSFER,502,2016-10-20 23:15:00,20161020
49458,11185,SUSPECTED_FRAUD,TRANSFER,642,2016-12-22 22:59:00,20161222
35970,7889,PENDING,TRANSFER,642,2016-06-09 01:32:00,20160609
11055,2704,PENDING,TRANSFER,502,2015-06-11 08:42:00,20150611
5322,4933,PENDING,TRANSFER,249,2015-03-19 16:11:00,20150319
4789,10209,PENDING,TRANSFER,365,2015-03-11 21:26:00,20150311
2741,3982,PROCESSING,TRANSFER,502,2015-02-09 23:56:00,20150209
29028,4264,PROCESSING,TRANSFER,502,2016-02-28 17:27:00,20160228
35359,4055,PENDING,TRANSFER,642,2016-05-31 03:28:00,20160531
31806,5056,PROCESSING,TRANSFER,365,2016-04-09 06:42:00,20160409
56454,6821,PROCESSING,TRANSFER,627,2017-04-04 02:00:00,20170404
26772,5517,PENDING,TRANSFER,502,2016-01-26 19:04:00,20160126
38060,11013,PENDING,TRANSFER,502,2016-07-09 13:45:00,20160709
47283,4265,PENDING,TRANSFER,365,2016-11-21 04:59:00,20161121
15295,5833,PENDING,TRANSFER,365,2015-08-12 06:10:00,20150812
12648,11098,PENDING,TRANSFER,365,2015-07-04 14:48:00,20150704
43985,4959,PROCESSING,TRANSFER,502,2016-10-04 01:33:00,20161004
56868,10055,PROCESSING,TRANSFER,567,2017-04-10 03:02:00,20170410
28481,12028,SUSPECTED_FRAUD,TRANSFER,365,2016-02-20 17:48:00,20160220
36501,3925,PROCESSING,TRANSFER,365,2016-06-16 19:34:00,20160616
31457,6882,SUSPECTED_FRAUD,TRANSFER,191,2016-04-04 04:26:00,20160404
47782,5350,CANCELED,TRANSFER,403,2016-11-28 11:48:00,20161128
69549,13102,CANCELED,TRANSFER,1349,2017-10-12 05:45:00,20171012
70642,14195,PENDING,TRANSFER,1351,2017-10-28 04:41:00,20171028
71014,14567,PENDING,TRANSFER,1352,2017-11-02 15:01:00,20171102
70288,13841,PENDING,TRANSFER,1350,2017-10-23 00:40:00,20171023
16034,8832,PENDING,TRANSFER,365,2015-08-23 01:04:00,20150823
63081,9273,PENDING,TRANSFER,403,2017-07-09 19:44:00,20170709
70381,13934,PENDING,TRANSFER,1350,2017-10-24 09:14:00,20171024
62069,5849,PENDING,TRANSFER,982,2017-06-25 01:11:00,20170625
69071,12624,PENDING,TRANSFER,1346,2017-10-05 06:17:00,20171005
11248,3197,PROCESSING,TRANSFER,1004,2015-06-14 04:19:00,20150614
14762,203,PROCESSING,TRANSFER,1004,2015-08-04 11:26:00,20150804
59512,374,CANCELED,TRANSFER,403,2017-05-18 17:21:00,20170518
2707,8952,PENDING,TRANSFER,365,2015-02-09 12:01:00,20150209
53377,9677,PENDING,TRANSFER,957,2017-02-18 03:59:00,20170218
9985,7108,PROCESSING,TRANSFER,37,2015-05-26 17:50:00,20150526
55702,4501,PROCESSING,TRANSFER,403,2017-03-24 02:32:00,20170324
7827,2669,PROCESSING,TRANSFER,403,2015-04-25 05:47:00,20150425
3517,379,PROCESSING,TRANSFER,403,2015-02-21 07:48:00,20150221
5440,1291,PROCESSING,TRANSFER,403,2015-03-21 09:31:00,20150321
5727,5338,PROCESSING,TRANSFER,1004,2015-03-25 14:04:00,20150325
61073,9012,SUSPECTED_FRAUD,TRANSFER,311,2017-06-10 12:14:00,20170610
6581,11961,SUSPECTED_FRAUD,TRANSFER,957,2015-04-07 01:16:00,20150407
72679,16232,CANCELED,TRANSFER,1358,2017-11-26 22:20:00,20171126
25835,175,PENDING,TRANSFER,365,2016-01-13 02:48:00,20160113
76955,20508,PENDING,TRANSFER,1363,2018-01-28 08:24:00,20180128
31046,3577,PENDING,TRANSFER,403,2016-03-29 04:26:00,20160329
71869,15422,PENDING,TRANSFER,1355,2017-11-15 02:33:00,20171115
49518,2377,PENDING,TRANSFER,957,2016-12-23 20:00:00,20161223
74043,17596,PENDING,TRANSFER,1346,2017-12-16 20:12:00,20171216
72985,16538,PROCESSING,TRANSFER,1359,2017-12-01 09:32:00,20171201
72918,16471,PROCESSING,TRANSFER,1359,2017-11-30 10:04:00,20171130
75252,18805,PROCESSING,TRANSFER,1356,2018-01-03 11:46:00,20180103
73971,17524,PROCESSING,TRANSFER,1363,2017-12-15 18:59:00,20171215
76979,20532,PROCESSING,TRANSFER,1363,2018-01-28 16:49:00,20180128
49066,3781,PROCESSING,TRANSFER,403,2016-12-17 05:39:00,20161217
76958,20511,PROCESSING,TRANSFER,1363,2018-01-28 09:27:00,20180128
22860,6691,PROCESSING,TRANSFER,365,2015-11-30 16:31:00,20151130
51152,1370,PROCESSING,TRANSFER,627,2017-01-16 16:28:00,20170116
74041,17594,PROCESSING,TRANSFER,1346,2017-12-16 19:30:00,20171216
73475,17028,PROCESSING,TRANSFER,1362,2017-12-08 13:12:00,20171208
76782,20335,PROCESSING,TRANSFER,1362,2018-01-25 19:48:00,20180125
75308,18861,SUSPECTED_FRAUD,TRANSFER,1357,2018-01-04 07:23:00,20180104
41079,6818,PENDING,TRANSFER,365,2016-08-22 15:27:00,20160822
39285,10674,PENDING,TRANSFER,365,2016-07-27 10:56:00,20160727
39048,4760,PENDING,TRANSFER,502,2016-07-23 23:54:00,20160723
35318,8825,PROCESSING,TRANSFER,957,2016-05-30 13:07:00,20160530
8291,5449,PENDING,TRANSFER,804,2015-05-02 00:21:00,20150502
59275,7286,PROCESSING,TRANSFER,191,2017-05-15 06:19:00,20170515
31023,5190,PENDING,TRANSFER,365,2016-03-28 20:23:00,20160328
50246,11543,PROCESSING,TRANSFER,502,2017-01-03 11:03:00,20170103
24920,4416,PROCESSING,TRANSFER,828,2015-12-30 18:14:00,20151230
39719,5307,PENDING,TRANSFER,191,2016-08-02 18:59:00,20160802
35826,1414,PROCESSING,TRANSFER,502,2016-06-06 23:05:00,20160606
64230,3684,PROCESSING,TRANSFER,258,2017-07-26 14:16:00,20170726
15722,12224,SUSPECTED_FRAUD,TRANSFER,191,2015-08-18 11:46:00,20150818
8383,9300,CANCELED,TRANSFER,191,2015-05-03 08:35:00,20150503
29973,8779,PROCESSING,TRANSFER,627,2016-03-13 12:31:00,20160313
20228,3926,PENDING,TRANSFER,191,2015-10-23 06:25:00,20151023
9022,1736,PROCESSING,TRANSFER,191,2015-05-12 16:27:00,20150512
23037,11491,PROCESSING,TRANSFER,502,2015-12-03 06:32:00,20151203
37624,8817,PENDING,TRANSFER,627,2016-07-03 05:00:00,20160703
42597,10420,PENDING,TRANSFER,403,2016-09-13 19:16:00,20160913
46684,6357,PENDING,TRANSFER,403,2016-11-12 11:08:00,20161112
43392,8603,PROCESSING,TRANSFER,276,2016-09-25 09:48:00,20160925
43887,2448,PROCESSING,TRANSFER,365,2016-10-02 15:13:00,20161002
70317,13870,CANCELED,TRANSFER,1350,2017-10-23 10:49:00,20171023
15252,11300,CANCELED,TRANSFER,957,2015-08-11 15:06:00,20150811
63910,9048,CANCELED,TRANSFER,957,2017-07-21 22:10:00,20170721
